<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
2024.12.27,13:00:00,108140,108200.619712596,108140,108187.13,970,0,970
2024.12.27,13:15:00,108187.13,108240.012613338,108176.70659502,108234.26,971,0,971
2024.12.27,13:30:00,108234.26,108286.186483011,108220.241221228,108281.39,972,0,972
2024.12.27,13:45:00,108281.39,108345.048435004,108281.39,108328.52,973,0,973
2024.12.27,14:00:00,108328.52,108389.251191935,108322.677770978,108375.65,974,0,974
2024.12.27,14:15:00,108375.65,108437.339055819,108375.65,108422.78,975,0,975
2024.12.27,14:30:00,108422.78,108486.228303236,108411.009054859,108469.91,976,0,976
2024.12.27,14:45:00,108469.91,108520.356958072,108469.91,108517.04,977,0,977
2024.12.27,15:00:00,108517.04,108569.050250503,108512.193544367,108564.17,978,0,978
2024.12.27,15:15:00,108564.17,108618.826125262,108558.598064985,108611.3,979,0,979
2024.12.27,15:30:00,108611.3,108678.610358721,108605.092130885,108658.43,980,0,980
2024.12.27,15:45:00,108658.43,108721.886062158,108658.43,108705.56,981,0,981
2024.12.27,16:00:00,108705.56,108775.997768534,108696.887847051,108752.69,982,0,982
2024.12.27,16:15:00,108752.69,108814.899759195,108739.772146433,108799.82,983,0,983
2024.12.27,16:30:00,108799.82,108864.602237139,108787.378602179,108846.95,984,0,984
2024.12.27,16:45:00,108846.95,108897.226626683,108846.95,108894.08,985,0,985
2024.12.27,17:00:00,108894.08,108943.819387374,108894.08,108941.21,986,0,986
2024.12.27,17:15:00,108941.21,108998.506018086,108941.21,108988.34,987,0,987
2024.12.27,17:30:00,108988.34,109039.026652119,108988.34,109035.47,988,0,988
2024.12.27,17:45:00,109035.47,109103.866921069,109033.269041989,109082.6,989,0,989
2024.12.27,18:00:00,109082.6,109141.168975128,109076.297707221,109129.73,990,0,990
2024.12.27,18:15:00,109129.73,109184.751621212,109117.980209696,109176.86,991,0,991
2024.12.27,18:30:00,109176.86,109238.548533641,109164.395740753,109223.99,992,0,992
2024.12.27,18:45:00,109223.99,109287.75217382,109222.345604238,109271.12,993,0,993
2024.12.27,19:00:00,109271.12,109327.705474198,109259.707328294,109318.25,994,0,994
2024.12.27,19:15:00,109318.25,109366.005737357,109318.25,109365.38,995,0,995
2024.12.27,19:30:00,109365.38,109432.675246931,109365.38,109412.51,996,0,996
2024.12.27,19:45:00,109412.51,109471.89875461,109412.51,109459.64,997,0,997
2024.12.27,20:00:00,109459.64,109529.638865384,109459.64,109506.77,998,0,998
2024.12.27,20:15:00,109506.77,109573.06883689,109506.77,109553.9,999,0,999
2024.12.27,20:30:00,109553.9,109616.438552364,109553.9,109601.03,1000,0,1000
2024.12.27,20:45:00,109601.03,109666.440385527,109601.03,109648.16,1001,0,1001
2024.12.27,21:00:00,109648.16,109706.405213677,109648.16,109695.29,1002,0,1002
2024.12.27,21:15:00,109695.29,109756.122538562,109695.29,109742.42,1003,0,1003
2024.12.27,21:30:00,109742.42,109802.801290237,109742.42,109789.55,1004,0,1004
2024.12.27,21:45:00,109789.55,109859.480982086,109777.294205697,109836.68,1005,0,1005
2024.12.27,22:00:00,109836.68,109904.926642244,109824.716834638,109883.81,1006,0,1006
2024.12.27,22:15:00,109883.81,109942.005126569,109883.81,109930.94,1007,0,1007
2024.12.27,22:30:00,109930.94,109984.64922033,109930.94,109978.07,1008,0,1008
2024.12.27,22:45:00,109978.07,110041.12593768,109976.080095752,110025.2,1009,0,1009
2024.12.27,23:00:00,110025.2,110086.266806933,110025.2,110072.33,1010,0,1010
2024.12.27,23:15:00,110072.33,110139.179457947,110072.33,110119.46,1011,0,1011
2024.12.27,23:30:00,110119.46,110182.464520345,110119.46,110166.59,1012,0,1012
2024.12.27,23:45:00,110166.59,110236.212506895,110166.59,110213.72,1013,0,1013
2024.12.28,00:00:00,110213.72,110272.762827706,110204.777546698,110260.85,1014,0,1014
2024.12.28,00:15:00,110260.85,110324.472668116,110260.85,110307.98,1015,0,1015
2024.12.28,00:30:00,110307.98,110369.389498103,110307.98,110355.11,1016,0,1016
2024.12.28,00:45:00,110355.11,110406.572624961,110351.424245268,110402.24,1017,0,1017
2024.12.28,01:00:00,110402.24,110467.517475857,110402.24,110449.37,1018,0,1018
2024.12.28,01:15:00,110449.37,110517.237759395,110449.37,110496.5,1019,0,1019
2024.12.28,01:30:00,110496.5,110553.268724136,110496.5,110543.63,1020,0,1020
2024.12.28,01:45:00,110543.63,110591.228605049,110536.858182095,110590.76,1021,0,1021
2024.12.28,02:00:00,110590.76,110643.948115868,110590.76,110637.89,1022,0,1022
2024.12.28,02:15:00,110637.89,110656.844291567,110522.382883471,110539.948,1023,0,1023
2024.12.28,02:30:00,110539.948,110564.269781877,110442.006,110442.006,1024,0,1024
2024.12.28,02:45:00,110442.006,110482.389600476,110344.064,110344.064,1025,0,1025
2024.12.28,03:00:00,110344.064,110362.521778167,110242.739032415,110246.122,1026,0,1026
2024.12.28,03:15:00,110246.122,110266.527814065,110141.881025333,110148.18,1027,0,1027
2024.12.28,03:30:00,110148.18,110161.431900263,110050.238,110050.238,1028,0,1028
2024.12.28,03:45:00,110050.238,110064.196630842,109952.296,109952.296,1029,0,1029
2024.12.28,04:00:00,109952.296,109986.603082231,109848.791897701,109854.354,1030,0,1030
2024.12.28,04:15:00,109854.354,109883.531249613,109756.412,109756.412,1031,0,1031
2024.12.28,04:30:00,109756.412,109767.869854903,109658.47,109658.47,1032,0,1032
2024.12.28,04:45:00,109658.47,109659.280881781,109560.528,109560.528,1033,0,1033
2024.12.28,05:00:00,109560.528,109565.276446634,109435.25588185,109462.586,1034,0,1034
2024.12.28,05:15:00,109462.586,109462.688881668,109349.486707404,109364.644,1035,0,1035
2024.12.28,05:30:00,109364.644,109379.290941482,109259.985869484,109266.702,1036,0,1036
2024.12.28,05:45:00,109266.702,109313.290558151,109162.145331238,109168.76,1037,0,1037
2024.12.28,06:00:00,109168.76,109209.303529553,109052.375852173,109070.818,1038,0,1038
2024.12.28,06:15:00,109070.818,109101.494048356,108943.906196403,108972.876,1039,0,1039
2024.12.28,06:30:00,108972.876,109019.99727809,108874.934,108874.934,1040,0,1040
2024.12.28,06:45:00,108874.934,108889.170873007,108748.076812697,108776.992,1041,0,1041
2024.12.28,07:00:00,108776.992,108801.912722117,108679.05,108679.05,1042,0,1042
2024.12.28,07:15:00,108679.05,108689.438100691,108560.670532809,108581.108,1043,0,1043
2024.12.28,07:30:00,108581.108,108603.850996654,108475.248871412,108483.166,1044,0,1044
2024.12.28,07:45:00,108483.166,108524.558087766,108385.224,108385.224,1045,0,1045
2024.12.28,08:00:00,108385.224,108407.903816349,108287.282,108287.282,1046,0,1046
2024.12.28,08:15:00,108287.282,108291.648539147,108189.34,108189.34,1047,0,1047
2024.12.28,08:30:00,108189.34,108191.508050014,108068.921383237,108091.398,1048,0,1048
2024.12.28,08:45:00,108091.398,108131.975282604,107993.456,107993.456,1049,0,1049
2024.12.28,09:00:00,107993.456,108042.354255511,107892.755138442,107895.514,1050,0,1050
2024.12.28,09:15:00,107895.514,107899.301372697,107793.907366325,107797.572,1051,0,1051
2024.12.28,09:30:00,107797.572,107831.844279618,107699.63,107699.63,1052,0,1052
2024.12.28,09:45:00,107699.63,107739.488914397,107601.451821376,107601.688,1053,0,1053
2024.12.28,10:00:00,107601.688,107606.006298948,107492.173669018,107503.746,1054,0,1054
2024.12.28,10:15:00,107503.746,107531.084479164,107396.734086431,107405.804,1055,0,1055
2024.12.28,10:30:00,107405.804,107409.925044439,107291.519875831,107307.862,1056,0,1056
2024.12.28,10:45:00,107307.862,107322.165491899,107209.92,107209.92,1057,0,1057
2024.12.28,11:00:00,107209.92,107232.984666295,107111.978,107111.978,1058,0,1058
2024.12.28,11:15:00,107111.978,107119.41540857,107014.036,107014.036,1059,0,1059
2024.12.28,11:30:00,107014.036,107037.178655311,106916.094,106916.094,1060,0,1060
2024.12.28,11:45:00,106916.094,106950.36951049,106818.152,106818.152,1061,0,1061
2024.12.28,12:00:00,106818.152,106827.779976724,106720.21,106720.21,1062,0,1062
2024.12.28,12:15:00,106720.21,106752.62651973,106720.132203339,106748.327272727,1063,0,1063
2024.12.28,12:30:00,106748.327272727,106783.791092062,106740.943573645,106776.444545455,1064,0,1064
2024.12.28,12:45:00,106776.444545455,106816.179419261,106776.444545455,106804.561818182,1065,0,1065
2024.12.28,13:00:00,106804.561818182,106845.504249691,106800.204813744,106832.679090909,1066,0,1066
2024.12.28,13:15:00,106832.679090909,106872.858729934,106825.821065233,106860.796363636,1067,0,1067
2024.12.28,13:30:00,106860.796363636,106894.461553599,106860.796363636,106888.913636364,1068,0,1068
2024.12.28,13:45:00,106888.913636364,106925.515290594,106888.687449982,106917.030909091,1069,0,1069
2024.12.28,14:00:00,106917.030909091,106947.714608946,106913.535395592,106945.148181818,1070,0,1070
2024.12.28,14:15:00,106945.148181818,106983.743956378,106945.148181818,106973.265454545,1071,0,1071
2024.12.28,14:30:00,106973.265454545,107013.713175717,106973.265454545,107001.382727273,1072,0,1072
2024.12.28,14:45:00,107001.382727273,107039.082979068,106999.689628465,107029.5,1073,0,1073
2024.12.28,15:00:00,107029.5,107063.310097063,107027.704251714,107057.617272727,1074,0,1074
2024.12.28,15:15:00,107057.617272727,107094.392927411,107055.340301964,107085.734545455,1075,0,1075
2024.12.28,15:30:00,107085.734545455,107119.50174184,107081.023916375,107113.851818182,1076,0,1076
2024.12.28,15:45:00,107113.851818182,107142.766495592,107113.851818182,107141.969090909,1077,0,1077
2024.12.28,16:00:00,107141.969090909,107172.126429232,107141.969090909,107170.086363636,1078,0,1078
2024.12.28,16:15:00,107170.086363636,107209.359734205,107170.086363636,107198.203636364,1079,0,1079
2024.12.28,16:30:00,107198.203636364,107229.77225661,107198.203636364,107226.320909091,1080,0,1080
2024.12.28,16:45:00,107226.320909091,107267.004585308,107226.320909091,107254.438181818,1081,0,1081
2024.12.28,17:00:00,107254.438181818,107289.95163514,107250.484610748,107282.555454545,1082,0,1082
2024.12.28,17:15:00,107282.555454545,107316.720269362,107276.185669331,107310.672727273,1083,0,1083
2024.12.28,17:30:00,107310.672727273,107346.421141584,107308.41094108,107338.79,1084,0,1084
2024.12.28,17:45:00,107338.79,107376.248453118,107331.658924668,107366.907272727,1085,0,1085
2024.12.28,18:00:00,107366.907272727,107400.091848629,107366.907272727,107395.024545455,1086,0,1086
2024.12.28,18:15:00,107395.024545455,107434.143441157,107392.690349757,107423.141818182,1087,0,1087
2024.12.28,18:30:00,107423.141818182,107460.319803081,107421.969180231,107451.259090909,1088,0,1088
2024.12.28,18:45:00,107451.259090909,107481.862821233,107451.259090909,107479.376363636,1089,0,1089
2024.12.28,19:00:00,107479.376363636,107511.938305748,107479.376363636,107507.493636364,1090,0,1090
2024.12.28,19:15:00,107507.493636364,107548.596668747,107507.361788053,107535.610909091,1091,0,1091
2024.12.28,19:30:00,107535.610909091,107575.83750012,107528.140416925,107563.728181818,1092,0,1092
2024.12.28,19:45:00,107563.728181818,107595.794759349,107559.148890731,107591.845454545,1093,0,1093
2024.12.28,20:00:00,107591.845454545,107622.658962166,107588.519228926,107619.962727273,1094,0,1094
2024.12.28,20:15:00,107619.962727273,107656.649549638,107619.962727273,107648.08,1095,0,1095
2024.12.28,20:30:00,107648.08,107683.72134707,107647.586095342,107676.197272727,1096,0,1096
2024.12.28,20:45:00,107676.197272727,107714.99390381,107676.197272727,107704.314545455,1097,0,1097
2024.12.28,21:00:00,107704.314545455,107739.639750653,107695.963401144,107732.431818182,1098,0,1098
2024.12.28,21:15:00,107732.431818182,107768.254202867,107732.431818182,107760.549090909,1099,0,1099
2024.12.28,21:30:00,107760.549090909,107797.515876354,107752.586069042,107788.666363636,1100,0,1100
2024.12.28,21:45:00,107788.666363636,107818.308403607,107782.75103593,107816.783636364,1101,0,1101
2024.12.28,22:00:00,107816.783636364,107848.597409864,107816.783636364,107844.900909091,1102,0,1102
2024.12.28,22:15:00,107844.900909091,107874.117887126,107838.664881287,107873.018181818,1103,0,1103
2024.12.28,22:30:00,107873.018181818,107910.806335155,107873.018181818,107901.135454545,1104,0,1104
2024.12.28,22:45:00,107901.135454545,107933.894814686,107901.135454545,107929.252727273,1105,0,1105
2024.12.28,23:00:00,107929.252727273,107971.202247522,107927.080309891,107957.37,1106,0,1106
2024.12.28,23:15:00,107957.37,107961.246871211,107866.529230769,107866.529230769,1107,0,1107
2024.12.28,23:30:00,107866.529230769,107886.691199399,107775.688461538,107775.688461538,1108,0,1108
2024.12.28,23:45:00,107775.688461538,107808.711088987,107684.847692308,107684.847692308,1109,0,1109
2024.12.29,00:00:00,107684.847692308,107718.624094496,107593.32259737,107594.006923077,1110,0,1110
2024.12.29,00:15:00,107594.006923077,107598.21758634,107503.166153846,107503.166153846,1111,0,1111
2024.12.29,00:30:00,107503.166153846,107517.637495802,107394.355269845,107412.325384615,1112,0,1112
2024.12.29,00:45:00,107412.325384615,107434.146825545,107321.484615385,107321.484615385,1113,0,1113
2024.12.29,01:00:00,107321.484615385,107353.896102756,107211.276364609,107230.643846154,1114,0,1114
2024.12.29,01:15:00,107230.643846154,107270.993422997,107125.470631368,107139.803076923,1115,0,1115
2024.12.29,01:30:00,107139.803076923,107155.047864155,107048.962307692,107048.962307692,1116,0,1116
2024.12.29,01:45:00,107048.962307692,107092.011077474,106931.196546094,106958.121538462,1117,0,1117
2024.12.29,02:00:00,106958.121538462,107001.021341303,106842.349735492,106867.280769231,1118,0,1118
2024.12.29,02:15:00,106867.280769231,106896.091069391,106776.44,106776.44,1119,0,1119
2024.12.29,02:30:00,106776.44,106820.687302552,106680.204464539,106685.599230769,1120,0,1120
2024.12.29,02:45:00,106685.599230769,106719.308318236,106594.758461538,106594.758461538,1121,0,1121
2024.12.29,03:00:00,106594.758461538,106638.295804703,106501.480323536,106503.917692308,1122,0,1122
2024.12.29,03:15:00,106503.917692308,106537.276766705,106413.076923077,106413.076923077,1123,0,1123
2024.12.29,03:30:00,106413.076923077,106417.987748944,106322.236153846,106322.236153846,1124,0,1124
2024.12.29,03:45:00,106322.236153846,106336.622542048,106231.395384615,106231.395384615,1125,0,1125
2024.12.29,04:00:00,106231.395384615,106263.519025181,106125.662281546,106140.554615385,1126,0,1126
2024.12.29,04:15:00,106140.554615385,106152.747608341,106032.854601452,106049.713846154,1127,0,1127
2024.12.29,04:30:00,106049.713846154,106091.628775976,105951.381882525,105958.873076923,1128,0,1128
2024.12.29,04:45:00,105958.873076923,105990.154715236,105868.032307692,105868.032307692,1129,0,1129
2024.12.29,05:00:00,105868.032307692,105913.001123684,105760.651370783,105777.191538462,1130,0,1130
2024.12.29,05:15:00,105777.191538462,105821.471461575,105686.350769231,105686.350769231,1131,0,1131
2024.12.29,05:30:00,105686.350769231,105711.201967064,105595.51,105595.51,1132,0,1132
2024.12.29,05:45:00,105595.51,105620.722319234,105593.049957467,105615.147619048,1133,0,1133
2024.12.29,06:00:00,105615.147619048,105639.902803491,105614.155944054,105634.785238095,1134,0,1134
2024.12.29,06:15:00,105634.785238095,105660.799540745,105634.785238095,105654.422857143,1135,0,1135
2024.12.29,06:30:00,105654.422857143,105676.790575779,105654.422857143,105674.06047619,1136,0,1136
2024.12.29,06:45:00,105674.06047619,105696.258598483,105674.06047619,105693.698095238,1137,0,1137
2024.12.29,07:00:00,105693.698095238,105718.044061384,105693.698095238,105713.335714286,1138,0,1138
2024.12.29,07:15:00,105713.335714286,105741.766300685,105713.335714286,105732.973333333,1139,0,1139
2024.12.29,07:30:00,105732.973333333,105759.762370689,105732.973333333,105752.610952381,1140,0,1140
2024.12.29,07:45:00,105752.610952381,105772.416202157,105752.610952381,105772.248571429,1141,0,1141
2024.12.29,08:00:00,105772.248571429,105795.68974037,105771.83185295,105791.886190476,1142,0,1142
2024.12.29,08:15:00,105791.886190476,105813.13453427,105791.886190476,105811.523809524,1143,0,1143
2024.12.29,08:30:00,105811.523809524,105835.234103381,105811.390240603,105831.161428571,1144,0,1144
2024.12.29,08:45:00,105831.161428571,105855.172965964,105831.161428571,105850.799047619,1145,0,1145
2024.12.29,09:00:00,105850.799047619,105875.820727395,105845.323402418,105870.436666667,1146,0,1146
2024.12.29,09:15:00,105870.436666667,105899.266876597,105870.436666667,105890.074285714,1147,0,1147
2024.12.29,09:30:00,105890.074285714,105917.157705007,105890.074285714,105909.711904762,1148,0,1148
2024.12.29,09:45:00,105909.711904762,105932.65210585,105909.711904762,105929.34952381,1149,0,1149
2024.12.29,10:00:00,105929.34952381,105949.69355239,105924.261861784,105948.987142857,1150,0,1150
2024.12.29,10:15:00,105948.987142857,105974.009544849,105948.987142857,105968.624761905,1151,0,1151
2024.12.29,10:30:00,105968.624761905,105996.31704731,105968.624761905,105988.262380952,1152,0,1152
2024.12.29,10:45:00,105988.262380952,106013.667108688,105988.262380952,106007.9,1153,0,1153
2024.12.29,11:00:00,106007.9,106036.427832125,106007.9,106027.537619048,1154,0,1154
